,text,sentiment,word_count,stop_words,#tag,@,emails,emails_count,text_x_tokenized,text_x_lemmatized
3241,lol i had a peek at  its coming along nicely  i totally understand about leaving the set quiet too,positive,20,5,0,0,[],0,"['lol', 'i', 'had', 'a', 'peek', 'at', 'its', 'coming', 'along', 'nicely', 'i', 'totally', 'understand', 'about', 'leaving', 'the', 'set', 'quiet', 'too']","['lol', 'i', 'had', 'a', 'peek', 'at', 'it', 'coming', 'along', 'nicely', 'i', 'totally', 'understand', 'about', 'leaving', 'the', 'set', 'quiet', 'too']"
3242,uk  o2 - train from bristol to london its terrible - and no wifi,negative,14,4,0,0,[],0,"['uk', 'o2', 'train', 'from', 'bristol', 'to', 'london', 'its', 'terrible', 'and', 'no', 'wifi']","['uk', 'o2', 'train', 'from', 'bristol', 'to', 'london', 'it', 'terrible', 'and', 'no', 'wifi']"
3243,everything is spinning,neutral,3,1,0,0,[],0,"['everything', 'is', 'spinning']","['everything', 'is', 'spinning']"
3244,serafina85 its headed this way,neutral,5,1,0,0,[],0,"['serafina85', 'its', 'headed', 'this', 'way']","['serafina85', 'it', 'headed', 'this', 'way']"
3245,the ds version sucks,negative,4,1,0,0,[],0,"['the', 'ds', 'version', 'sucks']","['the', 'd', 'version', 'suck']"
3246,on my way to school not feeln this rainy day at all but i had lots of fun this weekend  ,neutral,21,8,0,0,[],0,"['on', 'my', 'way', 'to', 'school', 'not', 'feeln', 'this', 'rainy', 'day', 'at', 'all', 'but', 'i', 'had', 'lots', 'of', 'fun', 'this', 'weekend', '']","['on', 'my', 'way', 'to', 'school', 'not', 'feeln', 'this', 'rainy', 'day', 'at', 'all', 'but', 'i', 'had', 'lot', 'of', 'fun', 'this', 'weekend', '']"
3247,congratulations i am heart hacker not a computer hacker,positive,9,4,0,0,[],0,"['congratulations', 'i', 'am', 'heart', 'hacker', 'not', 'a', 'computer', 'hacker']","['congratulation', 'i', 'am', 'heart', 'hacker', 'not', 'a', 'computer', 'hacker']"
3248,i am going to be sooooo busy today its not funny i hate busy days,negative,15,5,0,0,[],0,"['i', 'am', 'going', 'to', 'be', 'sooooo', 'busy', 'today', 'its', 'not', 'funny', 'i', 'hate', 'busy', 'days']","['i', 'am', 'going', 'to', 'be', 'sooooo', 'busy', 'today', 'it', 'not', 'funny', 'i', 'hate', 'busy', 'day']"
3249,i still have an hour,neutral,5,2,0,0,[],0,"['i', 'still', 'have', 'an', 'hour']","['i', 'still', 'have', 'an', 'hour']"
3250,oh dear thats just disturbing   the coffee connoisseur in me just died a little,negative,14,4,0,0,[],0,"['oh', 'dear', 'thats', 'just', 'disturbing', 'the', 'coffee', 'connoisseur', 'in', 'me', 'just', 'died', 'a', 'little']","['oh', 'dear', 'thats', 'just', 'disturbing', 'the', 'coffee', 'connoisseur', 'in', 'me', 'just', 'died', 'a', 'little']"
3251, ouch give me a heads up so ill know when to duck,neutral,12,6,0,0,[],0,"['', 'ouch', 'give', 'me', 'a', 'heads', 'up', 'so', 'ill', 'know', 'when', 'to', 'duck']","['', 'ouch', 'give', 'me', 'a', 'head', 'up', 'so', 'ill', 'know', 'when', 'to', 'duck']"
3252, the problem is superstars always deliver huge files too much energy pixels,negative,12,2,0,0,[],0,"['', 'the', 'problem', 'is', 'superstars', 'always', 'deliver', 'huge', 'files', 'too', 'much', 'energy', 'pixels']","['', 'the', 'problem', 'is', 'superstar', 'always', 'deliver', 'huge', 'file', 'too', 'much', 'energy', 'pixel']"
3253,i just realised how much i love sundays,positive,8,3,0,0,[],0,"['i', 'just', 'realised', 'how', 'much', 'i', 'love', 'sundays']","['i', 'just', 'realised', 'how', 'much', 'i', 'love', 'sunday']"
3254,wish my headachealmost migraine would go away,neutral,7,1,0,0,[],0,"['wish', 'my', 'headachealmost', 'migraine', 'would', 'go', 'away']","['wish', 'my', 'headachealmost', 'migraine', 'would', 'go', 'away']"
3255,hairspray in hair  lighterbong  new haircut,neutral,8,1,0,0,[],0,"['hairspray', 'in', 'hair', 'lighterbong', 'new', 'haircut']","['hairspray', 'in', 'hair', 'lighterbong', 'new', 'haircut']"
3256,listening to jesses music   on myspace also getting the hang of twiiter i feel that i need more followers  dont be shy,neutral,23,8,0,0,[],0,"['listening', 'to', 'jesses', 'music', 'on', 'myspace', 'also', 'getting', 'the', 'hang', 'of', 'twiiter', 'i', 'feel', 'that', 'i', 'need', 'more', 'followers', 'dont', 'be', 'shy']","['listening', 'to', 'jesses', 'music', 'on', 'myspace', 'also', 'getting', 'the', 'hang', 'of', 'twiiter', 'i', 'feel', 'that', 'i', 'need', 'more', 'follower', 'dont', 'be', 'shy']"
3257, ahhh  ok remember the film now  never saw it though will have to check it out thanks,positive,17,6,0,0,[],0,"['', 'ahhh', 'ok', 'remember', 'the', 'film', 'now', 'never', 'saw', 'it', 'though', 'will', 'have', 'to', 'check', 'it', 'out', 'thanks']","['', 'ahhh', 'ok', 'remember', 'the', 'film', 'now', 'never', 'saw', 'it', 'though', 'will', 'have', 'to', 'check', 'it', 'out', 'thanks']"
3258,traveler i want the tix  oh right  im know where near vacaville ca,neutral,13,2,0,0,[],0,"['traveler', 'i', 'want', 'the', 'tix', 'oh', 'right', 'im', 'know', 'where', 'near', 'vacaville', 'ca']","['traveler', 'i', 'want', 'the', 'tix', 'oh', 'right', 'im', 'know', 'where', 'near', 'vacaville', 'ca']"
3259,a guy called me ad-hd kid earlier today and that hurts,negative,11,4,0,0,[],0,"['a', 'guy', 'called', 'me', 'ad', 'hd', 'kid', 'earlier', 'today', 'and', 'that', 'hurts']","['a', 'guy', 'called', 'me', 'ad', 'hd', 'kid', 'earlier', 'today', 'and', 'that', 'hurt']"
3260,im surfin,neutral,2,0,0,0,[],0,"['im', 'surfin']","['im', 'surfin']"
3261,meebocom is a free thing  it doesnt effect the comp thats what i use ,positive,16,6,0,0,[],0,"['meebocom', 'is', 'a', 'free', 'thing', 'it', 'doesnt', 'effect', 'the', 'comp', 'thats', 'what', 'i', 'use', '']","['meebocom', 'is', 'a', 'free', 'thing', 'it', 'doesnt', 'effect', 'the', 'comp', 'thats', 'what', 'i', 'use', '']"
3262,insomniaa  been trying to sleep for 2 hours  ,neutral,10,3,0,0,[],0,"['insomniaa', 'been', 'trying', 'to', 'sleep', 'for', '2', 'hours', '']","['insomniaa', 'been', 'trying', 'to', 'sleep', 'for', '2', 'hour', '']"
3263,happy mothers day mamma,positive,4,0,0,0,[],0,"['happy', 'mothers', 'day', 'mamma']","['happy', 'mother', 'day', 'mamma']"
3264,1 welcome to the twitter world andrew tell david to have a twitter too haha just kiddin i know he doesnt want to have one booo,neutral,26,11,0,0,[],0,"['1', 'welcome', 'to', 'the', 'twitter', 'world', 'andrew', 'tell', 'david', 'to', 'have', 'a', 'twitter', 'too', 'haha', 'just', 'kiddin', 'i', 'know', 'he', 'doesnt', 'want', 'to', 'have', 'one', 'booo']","['1', 'welcome', 'to', 'the', 'twitter', 'world', 'andrew', 'tell', 'david', 'to', 'have', 'a', 'twitter', 'too', 'haha', 'just', 'kiddin', 'i', 'know', 'he', 'doesnt', 'want', 'to', 'have', 'one', 'booo']"
3265,just decorated moms room while she was asleep for mothers day  shell wake up to a banner and balloons woo,positive,20,0,0,0,[],0,"['just', 'decorated', 'moms', 'room', 'while', 'she', 'was', 'asleep', 'for', 'mothers', 'day', 'shell', 'wake', 'up', 'to', 'a', 'banner', 'and', 'balloons', 'woo']","['just', 'decorated', 'mom', 'room', 'while', 'she', 'wa', 'asleep', 'for', 'mother', 'day', 'shell', 'wake', 'up', 'to', 'a', 'banner', 'and', 'balloon', 'woo']"
3266,jealous i wanted see that film,negative,6,1,0,0,[],0,"['jealous', 'i', 'wanted', 'see', 'that', 'film']","['jealous', 'i', 'wanted', 'see', 'that', 'film']"
3267,hk very funny,positive,3,1,0,0,[],0,"['hk', 'very', 'funny']","['hk', 'very', 'funny']"
3268,and its amazing  x,positive,4,2,0,0,[],0,"['and', 'its', 'amazing', 'x']","['and', 'it', 'amazing', 'x']"
3269,my 100th post- dedicated to sarahsunny weatherand my love for that snakes on a plane bring it song that should have died already,neutral,23,7,0,0,[],0,"['my', '100th', 'post', 'dedicated', 'to', 'sarahsunny', 'weatherand', 'my', 'love', 'for', 'that', 'snakes', 'on', 'a', 'plane', 'bring', 'it', 'song', 'that', 'should', 'have', 'died', 'already']","['my', '100th', 'post', 'dedicated', 'to', 'sarahsunny', 'weatherand', 'my', 'love', 'for', 'that', 'snake', 'on', 'a', 'plane', 'bring', 'it', 'song', 'that', 'should', 'have', 'died', 'already']"
3270,chatting with matt from mercy mercedes lol,neutral,7,2,0,0,[],0,"['chatting', 'with', 'matt', 'from', 'mercy', 'mercedes', 'lol']","['chatting', 'with', 'matt', 'from', 'mercy', 'mercedes', 'lol']"
3271,im at work and im still sick and im really pissed off about sunday,negative,14,5,0,0,[],0,"['im', 'at', 'work', 'and', 'im', 'still', 'sick', 'and', 'im', 'really', 'pissed', 'off', 'about', 'sunday']","['im', 'at', 'work', 'and', 'im', 'still', 'sick', 'and', 'im', 'really', 'pissed', 'off', 'about', 'sunday']"
3272,they do indeed  glad to hear everything is good with you im great  life is good,positive,16,6,0,0,[],0,"['they', 'do', 'indeed', 'glad', 'to', 'hear', 'everything', 'is', 'good', 'with', 'you', 'im', 'great', 'life', 'is', 'good']","['they', 'do', 'indeed', 'glad', 'to', 'hear', 'everything', 'is', 'good', 'with', 'you', 'im', 'great', 'life', 'is', 'good']"
3273,scramming a little early nibs sounds pathetic,negative,7,1,0,0,[],0,"['scramming', 'a', 'little', 'early', 'nibs', 'sounds', 'pathetic']","['scramming', 'a', 'little', 'early', 'nib', 'sound', 'pathetic']"
3274,i wash my dishes like a boss lol,neutral,8,2,0,0,[],0,"['i', 'wash', 'my', 'dishes', 'like', 'a', 'boss', 'lol']","['i', 'wash', 'my', 'dish', 'like', 'a', 'bos', 'lol']"
3275,i wish i was out of schoolbut sadly i still have like another month left,neutral,15,4,0,0,[],0,"['i', 'wish', 'i', 'was', 'out', 'of', 'schoolbut', 'sadly', 'i', 'still', 'have', 'like', 'another', 'month', 'left']","['i', 'wish', 'i', 'wa', 'out', 'of', 'schoolbut', 'sadly', 'i', 'still', 'have', 'like', 'another', 'month', 'left']"
3276,make me one im still craving shrimp,neutral,7,0,0,0,[],0,"['make', 'me', 'one', 'im', 'still', 'craving', 'shrimp']","['make', 'me', 'one', 'im', 'still', 'craving', 'shrimp']"
3277,if its any consolation ive had to abandon the back garden thanks to my super-reflective laptop screen,positive,17,6,0,0,[],0,"['if', 'its', 'any', 'consolation', 'ive', 'had', 'to', 'abandon', 'the', 'back', 'garden', 'thanks', 'to', 'my', 'super', 'reflective', 'laptop', 'screen']","['if', 'it', 'any', 'consolation', 'ive', 'had', 'to', 'abandon', 'the', 'back', 'garden', 'thanks', 'to', 'my', 'super', 'reflective', 'laptop', 'screen']"
3278,is so sorry for letting her down,negative,7,5,0,0,[],0,"['is', 'so', 'sorry', 'for', 'letting', 'her', 'down']","['is', 'so', 'sorry', 'for', 'letting', 'her', 'down']"
3279,are you serious that bloooooows,negative,5,3,0,0,[],0,"['are', 'you', 'serious', 'that', 'bloooooows']","['are', 'you', 'serious', 'that', 'bloooooows']"
3280,me you counting crows table mountain casino event center near fresno july 19 are we there or are we there,neutral,20,5,0,0,[],0,"['me', 'you', 'counting', 'crows', 'table', 'mountain', 'casino', 'event', 'center', 'near', 'fresno', 'july', '19', 'are', 'we', 'there', 'or', 'are', 'we', 'there']","['me', 'you', 'counting', 'crow', 'table', 'mountain', 'casino', 'event', 'center', 'near', 'fresno', 'july', '19', 'are', 'we', 'there', 'or', 'are', 'we', 'there']"
3281,dw that was funny,positive,4,2,0,0,[],0,"['dw', 'that', 'was', 'funny']","['dw', 'that', 'wa', 'funny']"
3282,so happy you came and said hi twas very nice to meet you indeed  thanks so much for coming over and talking to me,positive,24,11,0,0,[],0,"['so', 'happy', 'you', 'came', 'and', 'said', 'hi', 'twas', 'very', 'nice', 'to', 'meet', 'you', 'indeed', 'thanks', 'so', 'much', 'for', 'coming', 'over', 'and', 'talking', 'to', 'me']","['so', 'happy', 'you', 'came', 'and', 'said', 'hi', 'twas', 'very', 'nice', 'to', 'meet', 'you', 'indeed', 'thanks', 'so', 'much', 'for', 'coming', 'over', 'and', 'talking', 'to', 'me']"
3283,aw that wee lassie made me cry  tears streamin doon ma face lol thats a wee shame x,negative,18,4,0,0,[],0,"['aw', 'that', 'wee', 'lassie', 'made', 'me', 'cry', 'tears', 'streamin', 'doon', 'ma', 'face', 'lol', 'thats', 'a', 'wee', 'shame', 'x']","['aw', 'that', 'wee', 'lassie', 'made', 'me', 'cry', 'tear', 'streamin', 'doon', 'ma', 'face', 'lol', 'thats', 'a', 'wee', 'shame', 'x']"
3284,ooo my goddddd vodafone trouble no network,negative,7,2,0,0,[],0,"['ooo', 'my', 'goddddd', 'vodafone', 'trouble', 'no', 'network']","['ooo', 'my', 'goddddd', 'vodafone', 'trouble', 'no', 'network']"
3285,study all day  just finished my care plan  hungry as hell  ima go treat myself with a burrito for a good days work,positive,23,9,0,0,[],0,"['study', 'all', 'day', 'just', 'finished', 'my', 'care', 'plan', 'hungry', 'as', 'hell', 'ima', 'go', 'treat', 'myself', 'with', 'a', 'burrito', 'for', 'a', 'good', 'days', 'work']","['study', 'all', 'day', 'just', 'finished', 'my', 'care', 'plan', 'hungry', 'a', 'hell', 'ima', 'go', 'treat', 'myself', 'with', 'a', 'burrito', 'for', 'a', 'good', 'day', 'work']"
3286,ur mom just called guess not c u  5,neutral,10,1,0,1,[],0,"['ur', 'mom', 'just', 'called', 'guess', 'not', 'c', 'u', '5']","['ur', 'mom', 'just', 'called', 'guess', 'not', 'c', 'u', '5']"
3287,i definitely feel sorry for jamie stewart amsterdam audience can really suck  and read his post of may 27th  ,negative,21,5,0,0,[],0,"['i', 'definitely', 'feel', 'sorry', 'for', 'jamie', 'stewart', 'amsterdam', 'audience', 'can', 'really', 'suck', 'and', 'read', 'his', 'post', 'of', 'may', '27th', '']","['i', 'definitely', 'feel', 'sorry', 'for', 'jamie', 'stewart', 'amsterdam', 'audience', 'can', 'really', 'suck', 'and', 'read', 'his', 'post', 'of', 'may', '27th', '']"
3288,im not feeling twitter at the moment,neutral,7,3,0,0,[],0,"['im', 'not', 'feeling', 'twitter', 'at', 'the', 'moment']","['im', 'not', 'feeling', 'twitter', 'at', 'the', 'moment']"
3289,does not feel like babysitting i want to go to the gym weird i know i miss zack,negative,18,8,0,0,[],0,"['does', 'not', 'feel', 'like', 'babysitting', 'i', 'want', 'to', 'go', 'to', 'the', 'gym', 'weird', 'i', 'know', 'i', 'miss', 'zack']","['doe', 'not', 'feel', 'like', 'babysitting', 'i', 'want', 'to', 'go', 'to', 'the', 'gym', 'weird', 'i', 'know', 'i', 'miss', 'zack']"
3290,7 wow thats a big listlol i would be happy if i got half of that done now i feel lazythanks just kidding,neutral,23,5,0,0,[],0,"['7', 'wow', 'thats', 'a', 'big', 'listlol', 'i', 'would', 'be', 'happy', 'if', 'i', 'got', 'half', 'of', 'that', 'done', 'now', 'i', 'feel', 'lazythanks', 'just', 'kidding']","['7', 'wow', 'thats', 'a', 'big', 'listlol', 'i', 'would', 'be', 'happy', 'if', 'i', 'got', 'half', 'of', 'that', 'done', 'now', 'i', 'feel', 'lazythanks', 'just', 'kidding']"
3291,i hate when you cant sleep,negative,6,2,0,0,[],0,"['i', 'hate', 'when', 'you', 'cant', 'sleep']","['i', 'hate', 'when', 'you', 'cant', 'sleep']"
3292,edgefest  or maybe  since youre driving,neutral,6,1,0,0,[],0,"['edgefest', 'or', 'maybe', 'since', 'youre', 'driving']","['edgefest', 'or', 'maybe', 'since', 'youre', 'driving']"
3293, heres some healingsleep energy sweetie,positive,5,1,0,0,[],0,"['', 'heres', 'some', 'healingsleep', 'energy', 'sweetie']","['', 'here', 'some', 'healingsleep', 'energy', 'sweetie']"
3294,thats alright add your egg and maybe some sort of leftover meat and its not so bad 3,positive,18,7,0,0,[],0,"['thats', 'alright', 'add', 'your', 'egg', 'and', 'maybe', 'some', 'sort', 'of', 'leftover', 'meat', 'and', 'its', 'not', 'so', 'bad', '3']","['thats', 'alright', 'add', 'your', 'egg', 'and', 'maybe', 'some', 'sort', 'of', 'leftover', 'meat', 'and', 'it', 'not', 'so', 'bad', '3']"
3295,sorry bro  thats rough,negative,4,0,0,0,[],0,"['sorry', 'bro', 'thats', 'rough']","['sorry', 'bro', 'thats', 'rough']"
3296,excellent then chiang mai is definitely a possible next vacation stop thanks for the info,positive,15,5,0,0,[],0,"['excellent', 'then', 'chiang', 'mai', 'is', 'definitely', 'a', 'possible', 'next', 'vacation', 'stop', 'thanks', 'for', 'the', 'info']","['excellent', 'then', 'chiang', 'mai', 'is', 'definitely', 'a', 'possible', 'next', 'vacation', 'stop', 'thanks', 'for', 'the', 'info']"
3297, grr we are only allowed gas grills where i live it sucks,negative,12,6,0,0,[],0,"['', 'grr', 'we', 'are', 'only', 'allowed', 'gas', 'grills', 'where', 'i', 'live', 'it', 'sucks']","['', 'grr', 'we', 'are', 'only', 'allowed', 'gas', 'grill', 'where', 'i', 'live', 'it', 'suck']"
3298,oh nosorry to hear that ,negative,6,2,0,0,[],0,"['oh', 'nosorry', 'to', 'hear', 'that', '']","['oh', 'nosorry', 'to', 'hear', 'that', '']"
3299,thats love,positive,2,0,0,0,[],0,"['thats', 'love']","['thats', 'love']"
3300, its definitely coming hope ur ready,positive,6,1,0,0,[],0,"['', 'its', 'definitely', 'coming', 'hope', 'ur', 'ready']","['', 'it', 'definitely', 'coming', 'hope', 'ur', 'ready']"
3301,i have so much homework  i think i am going to hide in a corner and cry,negative,17,10,0,0,[],0,"['i', 'have', 'so', 'much', 'homework', 'i', 'think', 'i', 'am', 'going', 'to', 'hide', 'in', 'a', 'corner', 'and', 'cry']","['i', 'have', 'so', 'much', 'homework', 'i', 'think', 'i', 'am', 'going', 'to', 'hide', 'in', 'a', 'corner', 'and', 'cry']"
3302,sad that david is leaving tomoro for a week,negative,9,4,0,0,[],0,"['sad', 'that', 'david', 'is', 'leaving', 'tomoro', 'for', 'a', 'week']","['sad', 'that', 'david', 'is', 'leaving', 'tomoro', 'for', 'a', 'week']"
3303,a pleasure bojan,positive,3,1,0,0,[],0,"['a', 'pleasure', 'bojan']","['a', 'pleasure', 'bojan']"
3304,decaf isnt cutting it right now   ,neutral,8,1,0,0,[],0,"['decaf', 'isnt', 'cutting', 'it', 'right', 'now', '']","['decaf', 'isnt', 'cutting', 'it', 'right', 'now', '']"
3305, that sounds good too,positive,4,0,0,0,[],0,"['', 'that', 'sounds', 'good', 'too']","['', 'that', 'sound', 'good', 'too']"
3306,xo today yeah,neutral,3,0,0,0,[],0,"['xo', 'today', 'yeah']","['xo', 'today', 'yeah']"
3307,it would be that dover race that they played on classic,neutral,11,5,0,0,[],0,"['it', 'would', 'be', 'that', 'dover', 'race', 'that', 'they', 'played', 'on', 'classic']","['it', 'would', 'be', 'that', 'dover', 'race', 'that', 'they', 'played', 'on', 'classic']"
3308,humidity is not my friend just ask my hair,negative,9,3,0,0,[],0,"['humidity', 'is', 'not', 'my', 'friend', 'just', 'ask', 'my', 'hair']","['humidity', 'is', 'not', 'my', 'friend', 'just', 'ask', 'my', 'hair']"
3309,im going to vegas this summer,neutral,6,2,0,0,[],0,"['im', 'going', 'to', 'vegas', 'this', 'summer']","['im', 'going', 'to', 'vega', 'this', 'summer']"
3310,advisor haha im just going to turn off these thingsbut then i cant tweet from my phone  stupid spammers,negative,19,7,0,0,[],0,"['advisor', 'haha', 'im', 'just', 'going', 'to', 'turn', 'off', 'these', 'thingsbut', 'then', 'i', 'cant', 'tweet', 'from', 'my', 'phone', 'stupid', 'spammers']","['advisor', 'haha', 'im', 'just', 'going', 'to', 'turn', 'off', 'these', 'thingsbut', 'then', 'i', 'cant', 'tweet', 'from', 'my', 'phone', 'stupid', 'spammer']"
3311,kicking like crazy,neutral,3,0,0,0,[],0,"['kicking', 'like', 'crazy']","['kicking', 'like', 'crazy']"
3312, - poor thing,negative,4,0,0,0,[],0,"['', 'poor', 'thing']","['', 'poor', 'thing']"
3313,home dont feel like going to work tomorrow,negative,8,1,0,0,[],0,"['home', 'dont', 'feel', 'like', 'going', 'to', 'work', 'tomorrow']","['home', 'dont', 'feel', 'like', 'going', 'to', 'work', 'tomorrow']"
